31	TRASLADA PEDIDO  DE REHABILITACION Y MEJORAMIENTO DE CARRETERA , REMITIDO POR EL ALCALDE DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA, SOLICITANDO SU APROBACION PARA EL PROXIMO PRESUPUESTO GENERAL DE LA REPUBLICA 2017, POR LO QUE AGRADECERA INFORME LAS MEDIDAS O ACCIONES QUE SE PROGRAMEN . 	1
32	COMUNICA PEDIDO DE INTERVENCION PRESENTADO POR EL CIUDADANO BRAULIO DIMAS AGUIRRE LEON , ANTE EL MTC POR LO QUE SOLICITA EN UN PLAZO DE 15 DIAS SE LE REMITA UN INFORME RESPECTO A LO SOLICITADO EN ATENCION A LOS OFICIOS N° 0104-2013-OEFA/SINADA Y N° 1912-2016-OEFA/DS Y RAZONES QUE JUSTIFIQUEN LA DEMORA DEL DOC. ENTRE OTROS . 	1
33	REMITE OFICIO N°0231-2016-MDO/A  RESPECTO A SEGUIMIENTO DE EXPEDIENTE TECNICO PIPS: PUENTE SANTA LUCIA Y ACCESO	1
34	SOLICITA INFORME EN RELACION A IMPLEMENTACION DE LO ESTABLECIDO EN LA LEY QUE DECLARA DE NECESIDAD Y UTILIDAD PUBLICA LA CONSTRUCCION DEL MEGAPUERTO EN EL DISTRITO DE MARCONA-NAZCA -ICA ENTRE OTROS . 	1
35	SOLICITA INFORME AL DESPACHO SOBRE EL ESTADO DE GESTION Y TRMAITACION DE LOS PIP CON SNIPS N° 200987, 278860, 276757, Y 200987. TODOS UBICADOS EN LA PROVINCIA DE CARABAYA-PUNO . 	1
36	SOLICITA INFORME SOBRE INSTALACION DE CAMARAS DE CONTROL DE VELOCIDAD EN LA CARRETERA CENTRAL, ZONA CORCONA - SAN MATEO	1
37	TRASLADA OFICIO SEGUN N° 209-2016/ALC/MDCH DE LA MUNI. DISTRITAL DE CHACAYAN-PROVINCIA DE DANIEL CARRION PASCO, EN EL QUE SOLICITAN LA EJECUCION DE PIP CON N° SNIP: 201738"REHABILITACION TROCHA CARROZABLE UTUPUQIO-PUYUSH DEL DISTRITO DE CHACAYAN-DANIEL CARRION-PASCO" , POR LO QUE SOLICITA SE EVALUE NECESIDAD DE PROGRAMAR SU EJECUCION . 	1
38	SOLICITA INFORMACION, LOS NOMBRES Y APELLIDOS DE VICEMINISTROS QUE OCUPAN EL MTC, TIEMPO EN EL CARGO Y OTROS. 	1
39	SOLICITA COPIA SIMPLE Y DOS COPIAS AUTENTICADAS DEL INFORME N°067-2011-MTC/16.01.MMTR DE 22 JULI 2011	1
40	DISTRITO FISCAL DE PUNO. SOLICITA QUE SE REMITA COPIA FEDATEADA DEL INFORME DONDE SE ESPECIFICA SI LOS DIAS 16 Y 17  DE OCTUBRE SE LLEVO A CABO EL TALLER DE SEGURIDAD VIAL - I CONGRESO IBEROAMERICANO DE PREVENCION DE RIESGOS LABORALES Y SEGURIDAD VIAL. 	1
41	SOLICITA COPIA DEL PROYECTO "VIABILIDAD DE CONEXION FERROVIARIA BIOCEANICA BRASIL - PERU".	1
42	TRASLADA LA COMUNICACION DEL ALCALDE DE LA MUNICIPALIDAD DE CHICAMA, EN RELACION A SERIE DE PROYECTOS Y SOLICITUD DE UNA REUNION. 	1
43	SOLICITA AUDIENCIA A FIN DE TRATAR PROBLEMATICA DE LOS TRABAJOS EN OBRAS QUE SE VIENEN EJECUTANDO EN LA PROVINCIA DE CUTERVO	1
44	 SOLICITA INFORME DETALLADO SOBRE DENUNCIA DE POBLADORES DE CENTRO POBLADO CHICLIN	1
45	SOLICITA SE LE COMUNIDA EN LO REFERENTE A MEDIDA DEL CAMBIO DE PARADERO SERA PERMANENTE Y ACCIONES A PREVENIR LA SEGURIDAD SOBRE CAMBIO DE PARADERO DE TRANSPORTE PUBLICO EN LA AV. ELMER FAUCETT QUE ESTABA FRENTE A LOCAL COMERCIAL CERCA A MONUMENTO DE LA VIRGEN DEL CARMEN . 	1
46	SOLICITA ATENCION DE FINANCIAMIENTO DE LOS PIPS PRESENTADOS POR EL ALCALDE DISTRITAL DE FRIAS -AYABACA  , CON N° SNIPS: 230776 Y 266709 REF. A REHABILITACION DEL CAMINO VECINAL LIMON-GUABAL, FRIAS, AYABACA-PIURA  Y OTRO. 	1
47	FISCALIA PROVINCIAL  ESPECIALIZADA EN MATERIA AMBIENAL DEL SANTA- SOLICITA DESIGNACION DE PERSONAL PARA PARTICIPAR EN DILIGENCIA DE CONSTATACION FISCAL Y ELABORACION DE INFORME FUNDAMENTADO A REALIZARSE EL DIA 31 DE AGOSTO DEL 2016 . 	1
48	SOLICITA REMITIR EL NOMBRE DE FUNCIONARIO CON RANGO DE DIRECTOR GENERAL EQUIVALENTE O SUPERIOR RESPONSABLE DE LA COORIDNACION Y ATENCION DE LOS REQUERIMIENTOS DE INFORMACION CON EL EESI . RC. 602110660.	1
49	REMITE COPIA DE DOCUMENTO REMITIDO POR LA ALCALDESA DE LA MUNI DE ASUNCION -CHACHAPOYAS -AMAZONAS EN LA QUE SOLICITA APOYO PARA FINANCIAMIENTO DE PIP CON SNIP N° 354039 .	1
50	TRASLADA COPIA DEL DOCUMENTO DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE CHALAMARCA - CAJAMARCA. 	1
51	CORRE TRASLADO DE OFICIO DEL CONSEJO REGIONAL DE SAN MARTIN SOBRE PROYECTOS, CONSEJO REGIONAL DE LA PROVINCIA DE MARISCAL CACERES. SOLICITA INFORMACION SOBRE ESTADO SITUACIONAL. 	1
52	SOLICITA SE LE INFORME CON CARACTER DE URGENTE Y DE MANERA DETALLADA SOBRE LOS PIPS Y OS DIVERSOS PROGRAMAS DEL SECTOR EN LA REGION PASCO . 	1
53	SOLICITA QUE SE INFORME ACERCA DEL ESTADO DE LA CARRETERA DE CONSTRUCCION DE ASFALTADO, MEJORAMIENTOY CULMINACION DE CARRETERA LONGITUDINAL DE CONCHUCOS. 	1
54	SOLICITA APOYO CON FINANCIAMIENTO PARA LA EJECUCION DEL PIP CON SNIP N° 210977 POR EL MONTO DE : S/. 3 492 499.59. EN LA LOCALIDAD , DISTRITO DE COLPAS, AMBO, HUANUCO . 	1
55	AYUDA DE MEMORIA-SOLICITA SE LE INFORME SOBRE ACCIONES TOMADAS Y/O DECISIONES SOBRE AUTORIZACION DE SERVICIO DE RADIODIFUSOR SOLICITADO ANTE EL SECTOR POR PARTE DE LA EMPRESA TELECOM INGENIEROS SAC. . SIN RESPUESTA .	1
56	REMITE COPIA DE OFICIO MEDIANTE EL CUAL EL ALCALDE DE LA MUNI DISTRITAL DE JAZAN-BONGARA -AMAZONAS SOLICITA APOYO PARA FINANCIAMIENTO DEL PIP  CON SNIP N° 360895 DENOMINADO: MEJORAMIENTO DEL CAMINO VECINAL PUENTE SAN JERONIMO- SR. DE LOS MILAGROS -CHUCHULIA LAGUNA DE LAS DOS AURORAS -JAZAN BONGARA . POR EL MONTO DE : S/. 3 915 120. 	1
57	TRASLADA PEDIDO DE LA MUNICIPALIDAD DISTRITAL DE SAN MARCOS DE ROCCHAC-REGION HUANCAVELICA EN EL QUE SOLICITA FINANCIAMIENTO DE PROYECTO DENOMINADO" MEJORAMIENTO DE LA CARRETERA DESVIO TABLACHACA-SAN MARCOS DE ROCCHAC, -TAYACAJA-HUANCAVELICA CON SNIP N° 271329. 	1
58	SOLICITA UN INFORME DETALLADO DE LA SITUACION ACTUAL EN QUE SE ENCUENTRA EL PEDIDO DE LA RED VIAL NACIONAL DE INSTITUTOS VIALES PROVINCIALES DEL PERU, QUIENES SOLICITAN LA APROBACION DEL CREDITO SUPLEMENTARIO PARA EL MANTENIMIENTO RUTINARIO DE LOS CAMINOS RURALES. 	1
59	SOLICITA SE LE REMITA INFORME EN RELACION A OFICIO ADJUNTO SUSCRITO POR EL PRESIDENTE DEL INSTITUTO VIAL PROVINCIAL SAN MIGUEL-CAJAMARCA EN EL CUAL SOLICITA REUNION DE TRABAJO PARA EL DUA JUEVES 15 DE SETIEMBRE DEL 2016. ´POR LA PROBLEMATICA DE CAMINOS RURALES DEL INTERIOR DEL PAIS . 	1
60	SOLIICTA EL INFORME SOBRE EL SISTEMA DE CONTROL DE EMPRESAS DE TRANSPORTE DE PASAJEROS INTERPROVINCIAL. 	1
61	REF. CARTA-412-2016-APMTC/LEG , REF. A SOLICITUD DE INICIO DE TRATO DIRECTO, SOLICITA DISPONGA LA DESIGNACION  DE REPRESENTANTES ANTE LA COMISION ESPECIAL ASI COMO LA REMISION DE UN INFORME TECNICO LEGAL SOBRE CONTROVERSIA  MENCONADA EN EL DOC. RC. 01970808.	1
62	TRASLADA LA COMUNICACION DE EDWIN LUDEÑA RODRIGUEZ, QUIEN RECLAMA ATENCION A SU PROBLEMATICA LABORAL AL TRATARSE DE 200 TRABAJADORES DESPEDIDOS Y OTROS. 	1
63	SOLICITA QUE SE LE ASIGNE PRESUPUESTO A LA EJECUCIONES DE LOS PROYECTOS: PIP CON SNIP N° 277555 Y OTROS. 	1
64	REMITE INVITACION A PARTICIPAR EN LA AUDIENCIA PUBLICA " POR EL MEJORAMIENTO INMEDIATO DEL BORDE COSTERO EN BALNEARIOS DE LA PROVINCIA DE TRUJILLO . 	1
65	REMITE INVITACION A PARTICIPAR COMO PONENTE " POR EL MEJORAMIENTO INMEDIATO DEL BORDE COSTERO EN BALNEARIOS DE LA PROVINCIA DE TRUJILLO " . A REALIZARSE EL PROXIMO 23 DE SETIEMBRE DEL 2016 . 	1
66	SOLICITA INFORMACION DE AVANCES RELACIONADOS CON EL PROYECTO MEJORAMIENTO DE LA CONECTIVIDAD DE LA RED DE COMUNICACIONES AEORNAUTICAS DE CORPAC S.A SNIP 65945	1
67	REF. OFICIO N° 480-2016-MTC/09.02 SOBRE INFORME DE EVALUACION PARA LA PROMOCION DE LA OPERACION Y MANTENIMIENTO DE LA RED DE TRANSPORTE DE LOS PROYECTOS REGIONALES UBICADOS EN LA ZONA CENTRO SUR DEL PAIS SOLICITAN QUE EL INFORME CUENTE CON EL CONTENIEDO Y ALCANCE INDICADO EN LOS LINEAMIENTOS PARA LA ELABORACIONDEL INFORME DE EVALUACION DURANTE LA FASE DE FORMULACION APROBADOS POR EL ENTE RECTOR . 	1
68	REMITE COPIA DEL DOC. DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE CONDURIRI QUIEN SOLICITA ATENCION A SU PEDIDO DE APOYO EN RELACION A FRIAJE. 	1
69	VALIDACION ANTEPROYECTO DEL REGLAMENTO DE TELESALUD LEY MARCO N° 30421 LEY DE TELESALUD , SOLICITA EMITIR OPINION EN UN PLAZO DE SIENTE DIAS UTILES EN EL MARCO DE SUS COMPETENCIAS . ADJUNTA CD . RC. 6020080697.	1
70	TRASLADA LA COMUNICACION DEL ALCALDE DISTRITAL DE VINCHOS, QUIEN SOLICITA SE INFORME SOBRE SITUACION DE PROYECTO. 	1
71	SOLICITA QUE SE REMITA UN INFORME ACERCA DEL ESTADO DE LA SOLICITUD DE RECATEGORIZAR A CARRETERA NACIONAL, CARRETERA TAYABAMBA - TAURIJA. 	1
72	REMITE COPIA DE CARTA REMITIDA POR EL SECRETARO GENERAL DEL SINDICATO DE CARRETERA DE LA REGION LORETO EN EL CUAL SOLICITA EJECUCION DE PIP CON SNIP N° 396. POR LO QUE SOLICITA SE LE REMITA UN INFORME DETALLADO . 	1
73	SOLICITA INFORMACION EN RELACION AL ESTADO SITUACIONAL DE LA CONSTRUCCION DE LA CARRETERA MOQUEGUA - OMATE - AREQUIPA.	1
74	FISCALIA PROVINCIAL  ESPECIALIZADA EN MATERIA AMBIENAL DEL SANTA- SOLICITA DESIGNACION DE PERSONAL PARA PARTICIPAR EN DILIGENCIA DE CONSTATACION FISCAL Y ELABORACION DE INFORME FUNDAMENTADO A REALIZARSE EL DIA 13 DE SETIEMBRE  DEL 2016 . 	1
75	TRASLADA COMUNICACION DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE PICHACANI, EN RELACION A OTORGAMIENTO DE FINANCIAMIENTO DE PIP. 	1
76	SOLICITA UN INFORME DEL ESTADO SITUACIONAL DE LA OBRA DE LOS TRAMOS DE LA CARRETERA CHOTA - CHONGOYAPE Y CHOTA - COCHABAMBA. 	1
77	TRASLADA LA COMUNICACION DE REMIGIO BERNANRDO MAMANI LEON, QUIEN SOLICITA ATENCION DE PROYECTOS DE MEJORAMIENTO DE INFRAESTRUCTURA VIAL Y OTROS. 	1
78	PRIMER DESPACHO DE LA FISCALIA PROVINCIAL PENAL CORPORATIVA DE RODRIGUEZ DE MENDOZA-DISTRITO FISCAL DE AMAZONAS SOLICITA CON CARACTER DE URGENTE SE LE REMITA INFORMACION SI LA PERSONA : JUAN APACLLA CAJA LABORA PARA LA INSTITUCION , Y SI ES POSIBLE ESPECIFICAR SI EL PERIODO FUE ENTRE LOS DIAS 30 DE JULIO DE 2013 A 03 DE AGOSTO DE 2013 , ENTRE OTROS . 	1
79	SOLICITA QUE SE EMITA OPINION REF. AL PROYECTO DE LEY N° 40/2016-CR	1
80	SOLICITAN INFORMACION SOBRE EL AVANCE DEL PROYECTO.	1
81	SOLICITAN INFORMACION SOBRE EL AVANCE DE LA CONSTRUCCION DE VIA FERREA.	1
82	SOLICITA QUE SE LE REMITA LA ESTADISTICA RELATIVA A ACCIDENTES DE TRANSITO POR TIPO DE TRANSPORTE CAUSAS, CANTIDAD DE VICTIMAS MORTALES, HERIDOS Y OTROS. 	1
83	SE DIRIGE EN RELACION A OBRAS PENDIENTES A REALIZARSE EN EL CENTRO POBLADO DE SAN MARTIN DE PORRES Y EL CENTRO POBLADO DE CHICLIN, REF. OFICIO N° 068-2015-2016/ENRZ/CR	1
84	INVITA A LA PRIMERA SESION EXTRAORDINARIA DE LA COMISION DE TRANSPORTES Y COMUNICACIONES A REALIZARSE EL DIA 02 DE SETIEMBRE DEL 2016. 	1
85	SOLICITA UN INFORME DEL PRESUPUESTO TOTAL DEL MTC PRESUPUESTO ASIGNADO A LA REGION LA LIBERTAD PARA EL AÑO 2016 Y OTROS. 	1
86	SOLICITA UN INFORME TECNICO ACERCA DEL ESTADO DE PIP CON SNIP N° 317218, EN LA REGION LA LIBERTAD. 	1
87	SOLICITA INFORME, REF. COMUNICACION DEL ALCALDE DISTRITAL DE SALAS DONDE SOLICITA PERMISO DE VIA EN KM. 272 + 847.72 DEL CENTRO POBLADO DE SANTA CRUZ VILLACURI. 	1
88	SOLICITA ATENCION PARA LA CONTINUIDAD DEL TRAMITE EN LA ETAPA DE CONVOCATORIA PARA EL EXP. N° PIP CON SNIP N° 321489	1
89	REF. OFICIO N° 2007-2016-MTC/10.07  EN EL QUE SOLICITA LA CREACION DE REGISTROS EN EL AIRHSP PARA NUEVOS PENSIONISTAS, COMUNICAN QUE LA HABILITACIONDE NUEVOS REGISTROS DE PENSIONISTAS DEBERA SER SOLICITA MEDIANTE OFICIO DIRIGIDO A LA DIRECCION GENERAL DE GESTION DE RECURSOS PUBLICOS ADJUNTANDO LA INFORMACION INDICADA EN EL DOC. RC. 02004115.	1
90	TRASLADA LA COMUNICACION DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE GRANADA DONDE INFORMAN EL REQUERIMIENTO DE LA EJECUCION DEL PIP CON SNIP N° 284627. 	1
91	FISCALIA DE LA NACION-FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONAROS DE MOQUEGUA-DISTRITO FISCAL DE MOQUEGUA . SOLICITA EN UN PLAZO DE CINCO DIAS HABILES SE LES REMITA INFORMACION DOCUMENTADA REF. A CERTIFICADO DE HOMOLOGACION CON CODIGO N° BCAM 35800 Y OTROS . 	1
92	TRASLADA LA COMUNICACION DE LOS MIEMBROS DEL COMITE PRO CONSTRUCCION DEL PUENTE INTERREGIONAL SURAMA - URANMARCA SAN ANTONIO DE CACHI, QUIEN SOLICITA QUE SE DE INICIO A LA EJECUCION DE DICHO PROYECTO. 	1
93	SOLICITA SE INFORME CON PRECISIÓN SI EN LAS FUNCIONES DE LA DEPENDENCIA SE ENCUENTRA LA RESPONSABILIDAD DE LA RECUPERACIÓN Y EL MANTENIMIENTO DE LAS PLAYAS DE MUESTRO LITORAL. 	1
94	 SOLICITA REMITA INFORME DETALLADO SOBRE DENUNCIA SOBRE POBLADORES DEL CENTRO POBLADO DE CHICLIN 	1
95	TRASLADA LA DOCUMENTACION DEL SECRETARIO DE ORGANIZACION COREPACC Y DEL SINDICATO DE CARRETERA, QUIENES SOLICITAN VIABILIZACION PARA EL PIP CON SNIP N° 396 Y CONSTRUCCION DE LA CARRETERA IQUITOS - COSTA NORTE. 	1
96	MANIFIESTA PREOCUPACION POE EL ESTADO DE LA OBRA CONSTRUCCION DEL PUENTE ANTONIO RAYMONDI Y ACCESOS.	1
97	TRASLADA OFICIO DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE OLLEROS DE LA PROVINCIA DE CHACHAPOYAS-REGION AMAZONAS , EL QUE SOLICITA APOYO PARA FINANCIAMIENTO DE PIP CON SNIP N° 356681 POR EL MONTO DE : S/. 19 913 032.00 . 	1
98	SOLICITA PRIORIZAR EL FINANCIAMIENTO  Y EJECUCIÓN EL PROYECTO CON  CÓDIGO SNIP 289585	1
99	SOLICITA QUE SE CUMPLA PLAZOS DE PROCESO DE SELECCION PARA OBRA PUBLICA EN ANCASH.   	1
100	TRASLADA LA COMUNICACION DEL ALCALDE DE LA MUNICIPALIDAD DISTRITAL DE CHILIQUIN, QUIEN SOLICITA APOYO PARA EL FINANCIAMIENTO DE PIP CON SNIP N° 346783	1
101	SOLICITA QUE SE EMITA OPINION, REF. PROYECTO DE LEY N° 11/2016. 	1
102	SOLICITA INFORMACION SOBRE EL ESTADO SITUACIONAL DE LA DEMANDA DE RECURSOS ADICIONALES PARA EL PROYECTO DE MEJORAMIENTO DE LA CARRETERA EMP PE-1NL -TAMBO GRANDE-CHULUCANAS-PACAIPAMPA-EMP.3N(CURILCAS) EMP. PE-1N J (EL CINCUENTA)-EMP. PE 1NR (CHULUCANAS) Y EMP. PE-02 A (DV. PTE CARRASQUILLO) PTE.CARRASQUILLO-EMP. PE-1NR(190 KM) POR NIVELES DE SERVICIO . 	1
103	SOLICITA CONSIDERE ACCIONES PARA CONSIDERAR Y EJECUTAR EL PIP APROBADO SEGUN SNIP N° 250939 POR EL MONTO DE : S/. 9 768 901.32 	1
104	EN RELACION A PROYECTO"CONSTRUCCION DE LA LINEA 2 Y RAMAL AV FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO  DEPARTAMENTO DE LIMA, SOLICITA TOMAR NOTA PARA IMPLEMENTAR LA RECOMENDACION SEÑALADA EN EL NUMERAL 2.8 DEL RUBRO III CONCLUSIONES DEL MENCIONADO INFORME  ENTRE OTROS . RC. 602105533.	1
105	SOLICITA COORDINE CON LA AATE PARA QUE SE LOGRE CONSOLIDAR LA RESPUESTA CON LA FINALIDAD DE INFORMAR A LA CONTRALORIA GENERAL DE LA REPUBLICA REF. A IMPLEMENTACION DE MEDIDAS DEL " PROYECTO" CONSTRUCCION DE LA LINEA 2 Y RAMAL AV FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO- LIMA , CON RELACION A LA OPERACION DE ENDEUDAMIENTO CON EL KREDITANSTALT FUR WEIDERAUFBAU(KFW) HASTA POR EL MONTO EQUIVALENTE A US 200. 0 MILLONES DE EUROS . RC. 602105537	1
106	TRASLADA LA COMUNICACION DE LA MUNICIPALIDAD DISTRITAL DE CUSPINIQUE, QUIEN SOLICITA FINANCIAMIENTO PARA MEJORAMIENTO Y REHABILITACION DE CAMINO VECINAL.   	1
107	SOLICITA QUE SE REMITA OPINION, REF. A PROYECTO DE LEY N° 38/2016-CFR. 	1
108	SE DIRIGE EN RELACION A OBRAS PENDIENTES A REALIZARSE EN EL CENTRO POBLADO DE SAN MARTIN DE PORRES Y EL CENTRO POBLADO DE CHICLIN, REF. OFICIO N° 683-2015-2016/ENRZ/CR  	1
109	SOLICITA OPINION REF. A PROYECTO DE LEY N° 46/2016-CR LA QUE PROPONE MODIFICACION DEL ARTICULO 17 DE LA LEY 27866 LEY DEL TRABAJADOR PORTUARIO . 	1
110	SOLICITA PARTICIPACION COMO EXPOSITOR PRINCIPAL  EN EL V SEMANA DE INVESTIGACION CIENTIFICA UNSAAC   EL 08.09.2016  EN AUDITORIO PARANINFO UNIVERSITARIO PLAZA DE ARMAS CUSCO 	1
